Product,title,url,rating,review_count,price
Headphone,"Maxell 190319 Stereo Headphone, Black (Packaging May Vary)",https://www.amazon.com/Maxell-190319-Stereo-Headphone-Packaging/dp/B00006JPRN/ref=sr_1_46?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-46,3.9,926,7.43
Headphone,"Headphones with Microphone, Lightweight Foldable on Ear Headset for Kids Teens Adults, Wired Stereo Headphones with Deep Bass, Portable Design for Home Office Travel Virtual Schooling, Black",https://www.amazon.com/Headphones-Microphone-Lightweight-Foldable-Schooling/dp/B099DG4VPR/ref=sr_1_48?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-48,4.8,41,12.99
Headphone,Wireless Earbuds Occiam Bluetooth Headphones 48H Play Back Earphones in Ear Waterproof with Microphone LED Display for Sports Running Workout Black,https://www.amazon.com/Bluetooth-Headphones-True-Waterproof-Microphone-Workout-Black/dp/B08H1WNYTR/ref=sr_1_49?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-49,4.4,25204,39.99
Headphone,Sennheiser Pro Audio HD280PRO Headphone (new model),https://www.amazon.com/Sennheiser-HD280PRO-Headphone-new-model/dp/B00IT0IHOY/ref=sr_1_51?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-51,4.6,4890,99.95
Headphone,"bopmen T3 Wired Over Ear Headphones - Stereo Sound Headphones with Tangle Free Cord Bass Comfortable Headphones, Lightweight Portable for Smartphone Tablet Computer PC Laptop Notebook",https://www.amazon.com/bopmen-T3-Wired-Over-Headphones/dp/B0853NW29Z/ref=sr_1_52?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-52,4.1,1020,16.99
Headphone,Elecder i40 Headphones with Microphone Foldable Lightweight Adjustable Wired On Ear Headsets with 3.5mm Jack for Cellphones Laptop Computer Smartphones MP3/4 Kindle School (Red/Black),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics-intl-ship_sr_pg3_1?ie=UTF8&adId=A025309825C6QH38GRBIF&url=%2Fi40-Headphones-Microphone-Adjustable-Cellphones%2Fdp%2FB07G754VYK%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631039478%26s%3Delectronics%26sr%3D1-53-spons%26psc%3D1&qualifier=1631039478&id=1869729144653910&widgetName=sp_btf,4.4,4671,16.0
Headphone,"Classroom Headphones-Bulk 10-Pack, Student On Ear Color Varieties- Comfy Swivel Earphones for Library, School, Airplane, Kids-for Online Learning and Travel, HQ Stereo Sound 3.5mm Jack (Colorful)",https://www.amazon.com/Headphones-Microphone-Lightweight-Comfortable-Adjustable/dp/B07J5X6B9C/ref=sr_1_53?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-53,4.3,540,79.97
Headphone,"Soundcore by Anker Life Q35 Multi Mode Active Noise Cancelling Headphones, Bluetooth Headphones with LDAC for Hi Res Wireless Audio, 40H Playtime, Comfortable Fit, Clear Calls (Obsidian Blue)",https://www.amazon.com/Soundcore-Cancelling-Headphones-Bluetooth-Comfortable/dp/B08X3PRQTD/ref=sr_1_54?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-54,4.5,715,129.99
Headphone,"Sony WH-1000XM4 Wireless Industry Leading Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Black",https://www.amazon.com/Sony-WH-1000XM4-Canceling-Headphones-phone-call/dp/B0863TXGM3/ref=sr_1_55?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-55,4.7,21450,348.0
Headphone,"ZIHNIC Active Noise Cancelling Headphones, 40H Playtime Wireless Bluetooth Headset with Deep Bass Hi-Fi Stereo Sound,Comfortable Earpads for Travel/Home/Office (Black)",https://www.amazon.com/ZIHNIC-Cancelling-Headphones-Bluetooth-Comfortable/dp/B0962SN1RF/ref=sr_1_56?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-56,4.4,13,59.99
Headphone,FSL Protec Kids Headphones with Adjustable Volume Limiting (Aqua),https://www.amazon.com/FSL-Protec-Headphones-Adjustable-Limiting/dp/B019Y5OGNS/ref=sr_1_58?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-58,3.7,2611,6.95
Headphone,"BOSE QuietComfort 35 (Series II) Wireless Headphones, Noise Cancelling - Black (Renewed)",https://www.amazon.com/Bose-QuietComfort-Wireless-Headphones-Cancelling/dp/B079NM341X/ref=sr_1_61?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-61,4.7,794,182.99
Headphone,"SENNHEISER PXC 550-II Wireless NoiseGard Adaptive Noise Cancelling, Bluetooth Headphone with Touch Sensitive Control and 30-Hour Battery Life, Black",https://www.amazon.com/Sennheiser-PXC-550-II-Wireless-Cancelling/dp/B07ZPQQCVX/ref=sr_1_62?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-62,4.3,1671,189.99
Headphone,AILIHEN C8 Wired Headphones with Microphone and Volume Control Folding Lightweight Headset for Cellphones Tablets Smartphones Chromebook Laptop Computer PC Mp3/4 (Grey/Mint),https://www.amazon.com/AILIHEN-C8-Headphones-Lightweight-Smartphones/dp/B01EF5DBYM/ref=sr_1_64?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-64,4.3,23032,25.98
Headphone,"iClever HS14 Kids Headphones, Headphones for Kids with 94dB Volume Limited for Boys Girls, Adjustable Headband, Foldable, Child Headphones on Ear for Study Tablet Airplane School, Black, Blue",https://www.amazon.com/iClever-Kids-Headphones-Adjustable-Untangled/dp/B076JDPH5D/ref=sr_1_65?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-65,4.5,10237,18.99
Headphone,"Kids Headphones with Mic (2-Pack), 91dB Built-in Volume Limit & Hearing Protection, Light Weight On-Ear Headsets with Sharing Splitter for Boys Girls Travel",https://www.amazon.com/Headphones-Hearing-Protection-Headsets-Splitter/dp/B096M9LMMF/ref=sr_1_66?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-66,4.9,25,29.99
Headphone,LilGadgets Connect+ PRO Kids Premium Volume Limited Wired Headphones with SharePort and Inline Microphone (Children) - Digital Camo,https://www.amazon.com/LilGadgets-Connect-Headphones-SharePort-Children/dp/B07Y2G3J4S/ref=sr_1_67?dchild=1&keywords=headphones&qid=1631039479&s=electronics&sr=1-67,4.6,5615,29.95
Headphone,"Wireless Earbuds,AXLOIE Upgraded Wireless Headphones with ENC Noise Cancelling,IPX6 Waterproof Sport Earphones,USB-C Immersive Sound Premium Deep Bass Headset/Touch Control/USB-C Charge/20H Playtime",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics-intl-ship_sr_pg6_1?ie=UTF8&adId=A06039601XO81D1BXC1FE&url=%2FHeadphones-Cancelling-Waterproof-Earphones-Immersive%2Fdp%2FB08YDD1LCM%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631039481%26s%3Delectronics%26sr%3D1-82-spons%26psc%3D1&qualifier=1631039481&id=7474446620158967&widgetName=sp_atf_next,4.2,1431,24.99
Headphone,"Bulk Over The Head Inexpensive Disposable Headphones Wholesale Lot Kids Individually Bagged for Schools, Libraries, Hospitals (1 Pack, Black)",https://www.amazon.com/Inexpensive-Disposable-Headphones-Wholesale-Individually/dp/B08F13H3N7/ref=sr_1_83?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-83,3.9,26,6.99
Headphone,"Artix CL750 Foldable Noise Isolating On Ear Headphones Wired with Microphone and Volume Control, Stereo Head Phones Corded with Adjustable Headband for Computer, Laptop and Cell Phone (Black/Red)",https://www.amazon.com/Foldable-Isolating-Headphones-Microphone-Adjustable/dp/B087JW59FX/ref=sr_1_85?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-85,4.4,6595,29.99
